gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3698891757	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7137	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus borealis		SPECIES	Bombus borealis Kirby, 1837	Bombus borealis		US	Geprags Community Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.340985	-73.124053	250.0						2019-08-29T09:45:00	29	8	2019	1340373	1340373	PRESERVED_SPECIMEN	VCE		19-7137		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:03.341Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698891772	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7145	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	Geprags Community Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.340985	-73.124053	250.0						2019-08-29T09:45:00	29	8	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-7145		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:03.346Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698891794	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7146	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus rufocinctus		SPECIES	Bombus rufocinctus Cresson, 1863	Bombus rufocinctus		US	Geprags Community Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.340985	-73.124053	250.0						2019-08-29T09:45:00	29	8	2019	1340347	1340347	PRESERVED_SPECIMEN	VCE		19-7146		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:03.358Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698891791	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7147	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus rufocinctus		SPECIES	Bombus rufocinctus Cresson, 1863	Bombus rufocinctus		US	Geprags Community Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.340985	-73.124053	250.0						2019-08-29T09:45:00	29	8	2019	1340347	1340347	PRESERVED_SPECIMEN	VCE		19-7147		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:03.354Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698891804	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-8483	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Mud Pond	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.414325	-73.077287	250.0						2019-07-26T14:00:00	26	7	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-8483		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Ray Gonda			2023-03-07T15:13:03.361Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698891807	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-8482	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Mud Pond	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.414325	-73.077287	250.0						2019-07-26T14:00:00	26	7	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-8482		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Ray Gonda			2023-03-07T15:13:03.362Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892060	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7277	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7277		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.551Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892068	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7276	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7276		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.554Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892063	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7275	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7275		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.553Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892069	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7279	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7279		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.552Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892071	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7278	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7278		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.556Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892075	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7280	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7280		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.555Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892104	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7284	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7284		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.555Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892077	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7281	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7281		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.557Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892099	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7283	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7283		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.565Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892081	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7282	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-08T14:22:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7282		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Jim Bahrenburg			2023-03-07T15:13:03.555Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892143	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7265	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253819	-73.274255	250.0						2019-09-07T14:40:00	8	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7265		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Betsy Bahrenburg			2023-03-07T15:13:03.568Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698892166	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-7230	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	EAH Shrub	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.50428	-73.23044	250.0						2019-09-29T13:50:00	30	9	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-7230		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Bobbi Holzel			2023-03-07T15:13:03.575Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
